paper_id,day,title,authors_short,keyword_hits,paper_page,pdf
982,2026-06-05,ACPV-Net: All-Class Polygonal Vectorization for Seamless Vector Map Generation from Aerial Imagery,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Jiao_ACPV-Net_All-Class_Polygonal_Vectorization_for_Seamless_Vector_Map_Generation_from_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiao_ACPV-Net_All-Class_Polygonal_Vectorization_for_Seamless_Vector_Map_Generation_from_CVPR_2026_paper.pdf
983,2026-06-05,Fighting Hallucinations with Counterfactuals: Diffusion-Guided Perturbations for LVLM Hallucination Suppression,"Hamidreza Dastmalchi, Aijun An, Ali Cheraghian et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Dastmalchi_Fighting_Hallucinations_with_Counterfactuals_Diffusion-Guided_Perturbations_for_LVLM_Hallucination_Suppression_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Dastmalchi_Fighting_Hallucinations_with_Counterfactuals_Diffusion-Guided_Perturbations_for_LVLM_Hallucination_Suppression_CVPR_2026_paper.pdf
985,2026-06-05,Similarity-Consistent Likelihood Diffusion enables Hidden Person Detection from Wall Reflections,"Zhiwen Zheng, Hao Zhou, Huiyu Qi et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zheng_Similarity-Consistent_Likelihood_Diffusion_enables_Hidden_Person_Detection_from_Wall_Reflections_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_Similarity-Consistent_Likelihood_Diffusion_enables_Hidden_Person_Detection_from_Wall_Reflections_CVPR_2026_paper.pdf
986,2026-06-05,CogniVerse: Revolutionizing Multi-Modal Retrieval-Augmented Generation with Cognitive Reflection and Geometric Reasoning,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Fang_CogniVerse_Revolutionizing_Multi-Modal_Retrieval-Augmented_Generation_with_Cognitive_Reflection_and_Geometric_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Fang_CogniVerse_Revolutionizing_Multi-Modal_Retrieval-Augmented_Generation_with_Cognitive_Reflection_and_Geometric_CVPR_2026_paper.pdf
992,2026-06-05,Enabling Supervised Learning of Generative Signatures for Generalized AI-Generated Images Detection,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Fei_Enabling_Supervised_Learning_of_Generative_Signatures_for_Generalized_AI-Generated_Images_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Fei_Enabling_Supervised_Learning_of_Generative_Signatures_for_Generalized_AI-Generated_Images_CVPR_2026_paper.pdf
996,2026-06-05,AnyID: Ultra-Fidelity Universal Identity-Preserving Video Generation from Any Visual References,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_AnyID_Ultra-Fidelity_Universal_Identity-Preserving_Video_Generation_from_Any_Visual_References_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_AnyID_Ultra-Fidelity_Universal_Identity-Preserving_Video_Generation_from_Any_Visual_References_CVPR_2026_paper.pdf
1007,2026-06-05,Frequency-Aware Flow Matching for High-Quality Image Generation,"Sucheng Ren, Qihang Yu, Ju He et al.",flow; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Ren_Frequency-Aware_Flow_Matching_for_High-Quality_Image_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ren_Frequency-Aware_Flow_Matching_for_High-Quality_Image_Generation_CVPR_2026_paper.pdf
1010,2026-06-05,"LIFT and PLACE: A Simple, Stable, and Effective Knowledge Distillation Framework for Lightweight Diffusion Models","Hyunsoo Han, Sangyeop Yeo, Jaejun Yoo",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Han_LIFT_and_PLACE_A_Simple_Stable_and_Effective_Knowledge_Distillation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_LIFT_and_PLACE_A_Simple_Stable_and_Effective_Knowledge_Distillation_CVPR_2026_paper.pdf
1011,2026-06-05,EditCtrl: Disentangled Local and Global Control for Real-Time Generative Video Editing,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Litman_EditCtrl_Disentangled_Local_and_Global_Control_for_Real-Time_Generative_Video_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Litman_EditCtrl_Disentangled_Local_and_Global_Control_for_Real-Time_Generative_Video_CVPR_2026_paper.pdf
1013,2026-06-05,DextER: Language-driven Dexterous Grasp Generation with Embodied Reasoning,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Lee_DextER_Language-driven_Dexterous_Grasp_Generation_with_Embodied_Reasoning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_DextER_Language-driven_Dexterous_Grasp_Generation_with_Embodied_Reasoning_CVPR_2026_paper.pdf
1016,2026-06-05,FlashMotion: Few-Step Controllable Video Generation with Trajectory Guidance,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Li_FlashMotion_Few-Step_Controllable_Video_Generation_with_Trajectory_Guidance_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_FlashMotion_Few-Step_Controllable_Video_Generation_with_Trajectory_Guidance_CVPR_2026_paper.pdf
1020,2026-06-05,LAMP: Language-Assisted Motion Planning for Controllable Video Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Kizil_LAMP_Language-Assisted_Motion_Planning_for_Controllable_Video_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kizil_LAMP_Language-Assisted_Motion_Planning_for_Controllable_Video_Generation_CVPR_2026_paper.pdf
1033,2026-06-05,HoloCine: Holistic Generation of Cinematic Multi-Shot Long Video Narratives,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Meng_HoloCine_Holistic_Generation_of_Cinematic_Multi-Shot_Long_Video_Narratives_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Meng_HoloCine_Holistic_Generation_of_Cinematic_Multi-Shot_Long_Video_Narratives_CVPR_2026_paper.pdf
1035,2026-06-05,Region-Adaptive Sampling for Diffusion Transformers,"Ziming Liu, Yifan Yang, Chengruidong Zhang et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_Region-Adaptive_Sampling_for_Diffusion_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Region-Adaptive_Sampling_for_Diffusion_Transformers_CVPR_2026_paper.pdf
1037,2026-06-05,SoliReward: Mitigating Susceptibility to Reward Hacking and Annotation Noise in Video Generation Reward Models,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Lian_SoliReward_Mitigating_Susceptibility_to_Reward_Hacking_and_Annotation_Noise_in_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lian_SoliReward_Mitigating_Susceptibility_to_Reward_Hacking_and_Annotation_Noise_in_CVPR_2026_paper.pdf
1047,2026-06-05,VisionDirector: Vision-Language Guided Closed-Loop Refinement for Generative Image Synthesis,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Chu_VisionDirector_Vision-Language_Guided_Closed-Loop_Refinement_for_Generative_Image_Synthesis_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chu_VisionDirector_Vision-Language_Guided_Closed-Loop_Refinement_for_Generative_Image_Synthesis_CVPR_2026_paper.pdf
1053,2026-06-05,MICON-Bench: Benchmarking and Enhancing Multi-Image Context Image Generation in Unified Multimodal Models,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_MICON-Bench_Benchmarking_and_Enhancing_Multi-Image_Context_Image_Generation_in_Unified_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_MICON-Bench_Benchmarking_and_Enhancing_Multi-Image_Context_Image_Generation_in_Unified_CVPR_2026_paper.pdf
1075,2026-06-05,DABO: Difficulty-Aware Bayesian Optimization with Diffusion-Learned Priors,"Mengyang Li, Pinlong Zhao",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Li_DABO_Difficulty-Aware_Bayesian_Optimization_with_Diffusion-Learned_Priors_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_DABO_Difficulty-Aware_Bayesian_Optimization_with_Diffusion-Learned_Priors_CVPR_2026_paper.pdf
1076,2026-06-05,Advancing Image Classification with Discrete Diffusion Classification Modeling,"Omer Belhasin, Shelly Golan, Ran El-Yaniv et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Belhasin_Advancing_Image_Classification_with_Discrete_Diffusion_Classification_Modeling_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Belhasin_Advancing_Image_Classification_with_Discrete_Diffusion_Classification_Modeling_CVPR_2026_paper.pdf
1077,2026-06-05,CoopDiff: A Diffusion-Guided Approach for Cooperation under Corruptions,"Gong Chen, Chaokun Zhang, Pengcheng Lv",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Chen_CoopDiff_A_Diffusion-Guided_Approach_for_Cooperation_under_Corruptions_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_CoopDiff_A_Diffusion-Guided_Approach_for_Cooperation_under_Corruptions_CVPR_2026_paper.pdf
1079,2026-06-05,Scaling Zero-Shot Reference-to-Video Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zhou_Scaling_Zero-Shot_Reference-to-Video_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Scaling_Zero-Shot_Reference-to-Video_Generation_CVPR_2026_paper.pdf
1101,2026-06-05,RunawayEvil: Jailbreaking the Image-to-Video Generative Models,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_RunawayEvil_Jailbreaking_the_Image-to-Video_Generative_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_RunawayEvil_Jailbreaking_the_Image-to-Video_Generative_Models_CVPR_2026_paper.pdf
1110,2026-06-05,ConsID-Gen: View-Consistent and Identity-Preserving Image-to-Video Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_ConsID-Gen_View-Consistent_and_Identity-Preserving_Image-to-Video_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_ConsID-Gen_View-Consistent_and_Identity-Preserving_Image-to-Video_Generation_CVPR_2026_paper.pdf
1121,2026-06-05,VMonarch: Efficient Video Diffusion Transformers with Structured Attention,"Cheng Liang, Haoxian Chen, Liang Hou et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Liang_VMonarch_Efficient_Video_Diffusion_Transformers_with_Structured_Attention_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liang_VMonarch_Efficient_Video_Diffusion_Transformers_with_Structured_Attention_CVPR_2026_paper.pdf
1132,2026-06-05,Spatio-Temporal Conditional Denoising Transformer for Modality-Missing RGBT Tracking,,denoise,https://openaccess.thecvf.com/content/CVPR2026/html/Lu_Spatio-Temporal_Conditional_Denoising_Transformer_for_Modality-Missing_RGBT_Tracking_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lu_Spatio-Temporal_Conditional_Denoising_Transformer_for_Modality-Missing_RGBT_Tracking_CVPR_2026_paper.pdf
1133,2026-06-05,SignPR: A Progressive Vector-Quantized Diffusion Framework for Sign Language Production,"Xiao Liu, Shiwei Gan, Yafeng Yin et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_SignPR_A_Progressive_Vector-Quantized_Diffusion_Framework_for_Sign_Language_Production_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_SignPR_A_Progressive_Vector-Quantized_Diffusion_Framework_for_Sign_Language_Production_CVPR_2026_paper.pdf
1134,2026-06-05,PureProof: Diffusion-Resistant Black-box Targeted Attack on Large Vision-Language Models,"Yiming Cao, Dong Wang, Xinqi Lyu et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Cao_PureProof_Diffusion-Resistant_Black-box_Targeted_Attack_on_Large_Vision-Language_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cao_PureProof_Diffusion-Resistant_Black-box_Targeted_Attack_on_Large_Vision-Language_Models_CVPR_2026_paper.pdf
1136,2026-06-05,EchoVDiff: Cardiac-Cycle Echocardiography Video Generation from Arbitrary Single Frame,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_EchoVDiff_Cardiac-Cycle_Echocardiography_Video_Generation_from_Arbitrary_Single_Frame_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_EchoVDiff_Cardiac-Cycle_Echocardiography_Video_Generation_from_Arbitrary_Single_Frame_CVPR_2026_paper.pdf
1142,2026-06-05,MakeAnything: Harnessing Diffusion Transformers for Multi-Domain Procedural Sequence Generation,"Yiren Song, Cheng Liu, Mike Zheng Shou",diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Song_MakeAnything_Harnessing_Diffusion_Transformers_for_Multi-Domain_Procedural_Sequence_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Song_MakeAnything_Harnessing_Diffusion_Transformers_for_Multi-Domain_Procedural_Sequence_Generation_CVPR_2026_paper.pdf
1143,2026-06-05,Memory-Efficient Fine-Tuning Diffusion Transformers via Dynamic Patch Sampling and Block Skipping,"Sunghyun Park, Jeongho Kim, Hyoungwoo Park et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Park_Memory-Efficient_Fine-Tuning_Diffusion_Transformers_via_Dynamic_Patch_Sampling_and_Block_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Park_Memory-Efficient_Fine-Tuning_Diffusion_Transformers_via_Dynamic_Patch_Sampling_and_Block_CVPR_2026_paper.pdf
1148,2026-06-05,Geometry-as-context: Modulating Explicit 3D in Scene-consistent Video Generation to Geometry Context,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Hu_Geometry-as-context_Modulating_Explicit_3D_in_Scene-consistent_Video_Generation_to_Geometry_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Hu_Geometry-as-context_Modulating_Explicit_3D_in_Scene-consistent_Video_Generation_to_Geometry_CVPR_2026_paper.pdf
1149,2026-06-05,PAUL: Uncertainty-Guided Partition and Augmentation for Robust Cross-View Geo-Localization under Noisy Correspondence,,denoise,https://openaccess.thecvf.com/content/CVPR2026/html/Li_PAUL_Uncertainty-Guided_Partition_and_Augmentation_for_Robust_Cross-View_Geo-Localization_under_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_PAUL_Uncertainty-Guided_Partition_and_Augmentation_for_Robust_Cross-View_Geo-Localization_under_CVPR_2026_paper.pdf
1150,2026-06-05,LightMover: Generative Light Movement with Color and Intensity Controls,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zhou_LightMover_Generative_Light_Movement_with_Color_and_Intensity_Controls_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_LightMover_Generative_Light_Movement_with_Color_and_Intensity_Controls_CVPR_2026_paper.pdf
1154,2026-06-05,VAR RL Done Right: Tackling Asynchronous Policy Conflicts in Visual Autoregressive Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Sun_VAR_RL_Done_Right_Tackling_Asynchronous_Policy_Conflicts_in_Visual_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_VAR_RL_Done_Right_Tackling_Asynchronous_Policy_Conflicts_in_Visual_CVPR_2026_paper.pdf
1157,2026-06-05,MultiBanana: A Challenging Benchmark for Multi-Reference Text-to-Image Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Oshima_MultiBanana_A_Challenging_Benchmark_for_Multi-Reference_Text-to-Image_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Oshima_MultiBanana_A_Challenging_Benchmark_for_Multi-Reference_Text-to-Image_Generation_CVPR_2026_paper.pdf
1161,2026-06-05,Say Cheese! Detail-Preserving Portrait Collection Generation via Natural Language Edits,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Sun_Say_Cheese_Detail-Preserving_Portrait_Collection_Generation_via_Natural_Language_Edits_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Say_Cheese_Detail-Preserving_Portrait_Collection_Generation_via_Natural_Language_Edits_CVPR_2026_paper.pdf
1164,2026-06-05,Scalable Trajectory Generation for Whole-Body Mobile Manipulation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Niu_Scalable_Trajectory_Generation_for_Whole-Body_Mobile_Manipulation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Niu_Scalable_Trajectory_Generation_for_Whole-Body_Mobile_Manipulation_CVPR_2026_paper.pdf
1169,2026-06-05,U-Mind: A Unified Framework for Real-Time Multimodal Interaction with Audiovisual Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Deng_U-Mind_A_Unified_Framework_for_Real-Time_Multimodal_Interaction_with_Audiovisual_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Deng_U-Mind_A_Unified_Framework_for_Real-Time_Multimodal_Interaction_with_Audiovisual_CVPR_2026_paper.pdf
1170,2026-06-05,Beyond Patches: Global-aware Autoregressive Model for Multimodal Few-Shot Font Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Cai_Beyond_Patches_Global-aware_Autoregressive_Model_for_Multimodal_Few-Shot_Font_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_Beyond_Patches_Global-aware_Autoregressive_Model_for_Multimodal_Few-Shot_Font_Generation_CVPR_2026_paper.pdf
1182,2026-06-05,VideoMaMa: Mask-Guided Video Matting via Generative Prior,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Lim_VideoMaMa_Mask-Guided_Video_Matting_via_Generative_Prior_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lim_VideoMaMa_Mask-Guided_Video_Matting_via_Generative_Prior_CVPR_2026_paper.pdf
1189,2026-06-05,Ref4D-VideoBench: Four-Dimensional Reference-Based Evaluation of Text-to-Video Generative Models,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wei_Ref4D-VideoBench_Four-Dimensional_Reference-Based_Evaluation_of_Text-to-Video_Generative_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wei_Ref4D-VideoBench_Four-Dimensional_Reference-Based_Evaluation_of_Text-to-Video_Generative_Models_CVPR_2026_paper.pdf
1195,2026-06-05,Extend3D: Town-Scale 3D Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Yoon_Extend3D_Town-Scale_3D_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yoon_Extend3D_Town-Scale_3D_Generation_CVPR_2026_paper.pdf
1196,2026-06-05,A Style is Worth One Code: Unlocking Code-to-Style Image Generation with Discrete Style Space,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_A_Style_is_Worth_One_Code_Unlocking_Code-to-Style_Image_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_A_Style_is_Worth_One_Code_Unlocking_Code-to-Style_Image_Generation_CVPR_2026_paper.pdf
